"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","dual_distance","dual_intensity","dual_return_matching"
5.277666091918945,21.81525802612305,0.3917716145515442,5.277666218355501,21.81525746549015,0.3917716197041403,14.0,1.0,1360.0,22.448,61648555.0,61648555.0,1.0,0.0,0.0,-1.0
3.221421957015991,13.29545402526855,-3.158312797546387,3.221421906300633,13.29545415320926,-3.158312802987865,4.0,2.0,1362.0,14.04,61648558.0,61648558.0,-13.0,0.0,0.0,-1.0
5.202632427215576,21.4559440612793,1.15704333782196,5.202632461594532,21.45594393690881,1.157043320619002,14.0,3.0,1363.0,22.108,61648560.0,61648560.0,3.0,0.0,0.0,-1.0
3.639754056930542,14.98770141601562,-2.997990846633911,3.639754159564233,14.98770109154358,-2.997990935356272,5.0,4.0,1365.0,15.712,61648562.0,61648562.0,-11.0,0.0,0.0,-1.0
5.04950475692749,20.76113891601562,1.869316339492798,5.049504933491309,20.76113822105638,1.869316370451772,19.0,5.0,1367.0,21.448,61648565.0,61648565.0,5.0,0.0,0.0,-1.0
4.187753200531006,17.20495223999023,-2.804557085037231,4.187753148871547,17.20495181909276,-2.804557089241259,10.0,6.0,1368.0,17.928,61648567.0,61648567.0,-9.0,0.0,0.0,-1.0
4.367785453796387,17.89023399353027,-2.261163711547852,4.367785689821068,17.89023483491743,-2.261163797539107,4.0,8.0,1372.0,18.554,61648572.0,61648572.0,-7.0,0.0,0.0,-1.0
5.279712677001953,21.60907363891602,3.523216962814331,5.279712695963962,21.60907354947294,3.52321702163608,33.0,9.0,1373.0,22.522,61648574.0,61648574.0,9.0,0.0,0.0,-1.0
5.291591167449951,21.62494850158691,-1.94775652885437,5.291591302583656,21.62494878494507,-1.947756538924664,7.0,10.0,1375.0,22.348,61648576.0,61648576.0,-5.0,0.0,0.0,-1.0
5.339409828186035,21.78742218017578,4.360367298126221,5.339409828097396,21.78742308987371,4.360367162344802,52.0,11.0,1377.0,22.852,61648578.0,61648578.0,11.0,0.0,0.0,-1.0
5.389137744903564,21.97374725341797,-1.185723423957825,5.389137770951139,21.97374774693583,-1.185723424640135,57.0,12.0,1378.0,22.656,61648581.0,61648581.0,-3.0,0.0,0.0,-1.0
5.285692691802979,21.51948547363281,5.115837097167969,5.285692467815938,21.51948494212892,5.115836877888178,27.0,13.0,1380.0,22.742,61648583.0,61648583.0,13.0,0.0,0.0,-1.0
7.112537384033203,28.91349411010742,-0.519732654094696,7.112537611411118,28.91349315950156,-0.519732663702303,18.0,14.0,1382.0,29.78,61648585.0,61648585.0,-1.0,1.0,1.0,572.0
5.245050430297852,21.30585670471191,5.87933349609375,5.245050664465043,21.30585689342587,5.879333428548861,23.0,15.0,1383.0,22.716,61648588.0,61648588.0,15.0,0.0,0.0,-1.0
