Points_m_XYZ:0	Points_m_XYZ:1	Points_m_XYZ:2	X	Y	Z	intensity	laser_id	azimuth	distance_m	adjustedtime	timestamp	vertical_angle	dual_distance	dual_intensity	dual_return_matching
-13.1050396	6.508249283	-2.844198942	-13.10503951	6.508249237	-2.844198885	20	4	29641	14.906	61687879	61687879	-11	0	0	-1
-13.11458492	6.515843391	1.281189442	-13.11458495	6.51584341	1.281189418	48	5	29642	14.7	61687881	61687881	5	0	0	-1
-16.21240425	8.062019348	-2.867756605	-16.21240383	8.062019484	-2.867756613	4	6	29644	18.332	61687884	61687884	-9	0	0	-1
-13.11533165	6.527635098	1.798791528	-13.11533192	6.527634935	1.798791509	50	7	29646	14.76	61687886	61687886	7	0	0	-1
-19.98048592	9.948843002	-2.740597725	-19.98048505	9.948843395	-2.740597794	3	8	29647	22.488	61687888	61687888	-7	1	-1	3785
-13.0813303	6.519260406	2.314917326	-13.08133046	6.519260356	2.314917214	39	9	29649	14.798	61687891	61687891	9	0	0	-1
-13.38006496	6.671054363	-1.308033347	-13.38006522	6.671054435	-1.308033387	38	10	29650	15.008	61687893	61687893	-5	0	0	-1
-13.08198071	6.528137207	2.84190917	-13.08198036	6.528137419	2.841909177	1	11	29652	14.894	61687895	61687895	11	0	0	-1
-13.11327553	6.549472332	-0.768187165	-13.11327514	6.549472313	-0.768187166	49	12	29654	14.678	61687898	61687898	-3	0	0	-1
-13.63384151	6.81244421	3.518684387	-13.63384123	6.812444315	3.518684392	2	13	29655	15.642	61687900	61687900	13	0	0	-1
-13.12047005	6.561651707	-0.256061703	-13.12047034	6.561651804	-0.256061707	72	14	29657	14.672	61687902	61687902	-1	0	0	-1
-13.87374783	6.944427013	4.157151699	-13.87374754	6.944426879	4.157151502	2	15	29659	16.062	61687905	61687905	15	0	0	-1
-12.99461746	6.546982288	-3.898850203	-12.99461751	6.546982489	-3.898850095	4	0	29674	15.064	61687925	61687925	-15	0	0	-1
-13.10157681	6.603738785	0.256096601	-13.10157728	6.603738589	0.256096612	39	1	29675	14.674	61687928	61687928	1	0	0	-1
-13.13085651	6.624245644	-3.395411253	-13.13085641	6.624245514	-3.395411214	80	2	29677	15.094	61687930	61687930	-13	0	0	-1
-13.11603737	6.619641781	0.769966602	-13.11603748	6.6196417	0.769966588	35	3	29678	14.712	61687932	61687932	3	0	0	-1
-13.13929272	6.637134552	-2.861371756	-13.1392928	6.637134381	-2.861371695	70	4	29680	14.996	61687934	61687934	-11	0	0	-1
-13.12034035	6.633310318	1.286244392	-13.12034044	6.63331034	1.286244451	61	5	29682	14.758	61687937	61687937	5	0	0	-1
-13.32445049	6.739423275	-2.364976168	-13.32445056	6.739423465	-2.364976242	28	6	29683	15.118	61687939	61687939	-9	0	0	-1
-13.09893322	6.631101608	1.80269134	-13.09893356	6.63110153	1.802691328	31	7	29685	14.792	61687941	61687941	7	0	0	-1
-13.24536324	6.711038113	-1.823165417	-13.24536279	6.711038115	-1.823165377	35	8	29687	14.96	61687944	61687944	-7	0	0	-1
-13.08598709	6.63315773	2.32367754	-13.08598711	6.633157627	2.323677544	43	9	29688	14.854	61687946	61687946	9	0	0	-1
-13.19279861	6.693089008	-1.294262767	-13.19279897	6.693088921	-1.29426278	32	10	29690	14.85	61687948	61687948	-5	0	0	-1
-13.07459831	6.638861656	2.850304842	-13.07459827	6.638861864	2.850304773	1	11	29692	14.938	61687951	61687951	11	0	0	-1
-13.10756588	6.658479691	-0.770489931	-13.10756576	6.65847949	-0.770489948	49	12	29693	14.722	61687953	61687953	-3	0	0	-1
-13.62590313	6.927772999	3.52903223	-13.6259031	6.927773155	3.529032141	2	13	29695	15.688	61687955	61687955	13	0	0	-1
-13.12067986	6.676669121	-0.256969243	-13.12067964	6.676668972	-0.256969232	70	14	29697	14.724	61687958	61687958	-1	0	0	-1
-13.88813496	7.070252895	4.175786495	-13.88813483	7.070252769	4.175786474	2	15	29698	16.134	61687960	61687960	15	0	0	-1
-13.36297131	6.653797626	-1.832914948	-13.36297115	6.653797788	-1.832914925	32	8	29647	15.04	61687888	61687888	-7	-1	1	3761
-12.95147228	6.636162758	-3.899367809	-12.95147222	6.636162639	-3.899367734	6	0	29713	15.066	61687981	61687981	-15	0	0	-1
-13.10675716	6.721505642	0.257108837	-13.10675699	6.721505803	0.257108852	42	1	29715	14.732	61687983	61687983	1	0	0	-1
-13.14268017	6.742825508	-3.410258055	-13.14268023	6.74282558	-3.410257984	97	2	29716	15.16	61687986	61687986	-13	0	0	-1
-13.14851379	6.757418156	-2.873583555	-13.14851386	6.757418246	-2.87358347	71	4	29720	15.06	61687990	61687990	-11	0	0	-1
-13.12702656	6.763761997	-1.813172102	-13.12702619	6.763761846	-1.813172091	56	8	29726	14.878	61687999	61687999	-7	0	0	-1
-13.08325195	6.746987343	2.331499338	-13.08325216	6.746987485	2.331499267	46	9	29728	14.904	61688002	61688002	9	0	0	-1
-13.14516449	6.781820297	-1.294088483	-13.14516465	6.781820209	-1.294088468	69	10	29729	14.848	61688004	61688004	-5	0	0	-1
-13.09539413	6.761931896	2.864806175	-13.09539456	6.761931856	2.864806257	1	11	29731	15.014	61688006	61688006	11	0	0	-1
-13.10689449	6.773665905	-0.77321142	-13.10689405	6.773665806	-0.773211418	44	12	29733	14.774	61688009	61688009	-3	0	0	-1
-13.62343979	7.0436306	3.540729523	-13.6234395	7.043630466	3.540729595	4	13	29734	15.74	61688011	61688011	13	0	0	-1
-13.11755371	6.787879944	-0.257806957	-13.11755345	6.787879717	-0.257806948	72	14	29736	14.772	61688013	61688013	-1	0	0	-1
-13.91048527	7.204351425	4.197527409	-13.9104855	7.204351592	4.197527273	2	15	29738	16.218	61688016	61688016	15	0	0	-1
-12.89283562	6.720168114	-3.895744324	-12.89283608	6.720168031	-3.895744267	4	0	29753	15.052	61688036	61688036	-15	0	0	-1
-13.11389542	6.838302135	0.258156002	-13.11389506	6.838302108	0.258155996	40	1	29754	14.792	61688039	61688039	1	0	0	-1
-13.14884281	6.862364292	-3.424205065	-13.14884245	6.862364503	-3.424204949	100	2	29756	15.222	61688041	61688041	-13	0	0	-1
-13.06070137	6.819264412	0.772164702	-13.06070106	6.819264296	0.772164698	3	3	29757	14.754	61688043	61688043	3	0	0	-1
-13.13701344	6.864945412	-2.881215811	-13.13701336	6.864945392	-2.88121583	62	4	29759	15.1	61688046	61688046	-11	0	0	-1
-13.06118011	6.831122875	1.289556384	-13.06117996	6.831122774	1.28955637	5	5	29761	14.796	61688048	61688048	5	0	0	-1
-13.15850258	6.884948254	-2.352148533	-13.15850219	6.8849483	-2.352148616	52	6	29762	15.036	61688050	61688050	-9	0	0	-1
-13.04670811	6.83225584	1.808297276	-13.04670778	6.832255919	1.808297317	3	7	29764	14.838	61688052	61688052	7	0	0	-1
-13.12168407	6.877357006	-1.819021821	-13.12168428	6.877356855	-1.81902182	43	8	29766	14.926	61688055	61688055	-7	0	0	-1
-13.07201385	6.854231834	2.337756634	-13.07201347	6.854231813	2.337756646	35	9	29767	14.944	61688057	61688057	9	0	0	-1
-13.14866066	6.900274277	-1.299143553	-13.14866076	6.900274073	-1.299143501	44	10	29769	14.906	61688059	61688059	-5	0	0	-1
-13.10348797	6.88240242	2.877017975	-13.10348762	6.88240244	2.877018032	1	11	29771	15.078	61688062	61688062	11	0	0	-1
-13.12059689	6.894310951	-0.776770234	-13.12059712	6.894310921	-0.776770263	49	12	29772	14.842	61688064	61688064	-3	0	0	-1
-13.6463747	7.176664352	3.559625387	-13.6463744	7.176664143	3.559625484	2	13	29774	15.824	61688066	61688066	13	0	0	-1
-13.10169792	6.896056652	-0.258435249	-13.10169761	6.896056485	-0.258435235	72	14	29776	14.808	61688069	61688069	-1	0	0	-1
-13.89531231	7.316871643	4.20788002	-13.89531218	7.316871534	4.207880035	2	15	29777	16.258	61688071	61688071	15	0	0	-1
-13.16993237	6.777145386	-2.345891237	-13.16993216	6.777145204	-2.345891238	76	6	29723	14.996	61687995	61687995	-9	0	0	-1
-12.83655262	6.802342892	-3.892638445	-12.8365531	6.802343024	-3.892638438	4	0	29792	15.04	61688092	61688092	-15	0	0	-1
-13.11706734	6.956858635	0.259168237	-13.11706716	6.956858547	0.259168236	44	1	29794	14.85	61688094	61688094	1	0	0	-1
-13.15174961	6.978194237	-3.437252045	-13.15174914	6.978194078	-3.43725211	86	2	29795	15.28	61688096	61688096	-13	0	0	-1
-13.06922245	6.940253735	0.775514185	-13.06922262	6.940253721	0.7755142	3	3	29797	14.818	61688099	61688099	3	0	0	-1
-13.13210773	6.979525566	-2.890756369	-13.13210754	6.979525747	-2.89075628	66	4	29799	15.15	61688101	61688101	-11	0	0	-1
-13.05835915	6.943252563	1.293914199	-13.05835915	6.943252724	1.293914157	5	5	29800	14.846	61688103	61688103	5	0	0	-1
-13.11883545	6.981283188	-2.353713036	-13.11883506	6.981283408	-2.353712961	46	6	29802	15.046	61688105	61688105	-9	0	0	-1
-13.05300617	6.952100277	1.815853238	-13.05300661	6.952100086	1.815853217	3	7	29804	14.9	61688108	61688108	7	0	0	-1
-13.09734249	6.978648663	-1.822190404	-13.09734292	6.978648473	-1.822190423	50	8	29805	14.952	61688110	61688110	-7	0	0	-1
-13.07962036	6.975068569	2.347768545	-13.07962037	6.975068337	2.347768451	36	9	29807	15.008	61688112	61688112	9	0	0	-1
-13.12599754	7.002743244	-1.301583886	-13.125998	7.002743182	-1.301583862	42	10	29808	14.934	61688115	61688115	-5	0	0	-1
-13.10482883	6.997326851	2.887703419	-13.10482891	6.997326976	2.887703336	3	11	29810	15.134	61688117	61688117	11	0	0	-1
-13.12146854	7.012098789	-0.779701054	-13.12146861	7.01209895	-0.779701076	45	12	29812	14.898	61688119	61688119	-3	0	0	-1
-13.64704704	7.296029568	3.572672606	-13.64704674	7.296029707	3.572672645	5	13	29813	15.882	61688122	61688122	13	0	0	-1
-13.11616516	7.01809597	-0.259656906	-13.11616517	7.018096144	-0.259656903	67	14	29815	14.878	61688124	61688124	-1	0	0	-1
-13.8813591	7.433763981	4.219267845	-13.88135913	7.433764159	4.219268073	5	15	29817	16.302	61688126	61688126	15	0	0	-1
-12.77854729	6.886293888	-3.889532566	-12.77854756	6.886293803	-3.88953261	3	0	29832	15.028	61688147	61688147	-15	0	0	-1
-13.11341476	7.069705486	0.260040849	-13.11341457	7.069705583	0.260040856	42	1	29833	14.9	61688149	61688149	1	0	0	-1
-13.15073204	7.095750332	-3.449849367	-13.15073246	7.095750216	-3.449849369	86	2	29835	15.336	61688151	61688151	-13	0	0	-1
-13.07440567	7.057513237	0.778654337	-13.07440588	7.057513172	0.778654357	3	3	29836	14.878	61688154	61688154	3	0	0	-1
-13.14820576	7.10327816	-2.904876232	-13.14820565	7.10327802	-2.904876146	83	4	29838	15.224	61688156	61688156	-11	0	0	-1
-13.05864143	7.060781002	1.298794866	-13.05864115	7.060780927	1.298794878	5	5	29840	14.902	61688158	61688158	5	0	0	-1
-13.11792278	7.095793724	-2.362160444	-13.1179232	7.095793753	-2.362160422	43	6	29841	15.1	61688161	61688161	-9	0	0	-1
-13.05775356	7.069139481	1.823165417	-13.05775381	7.069139509	1.823165377	3	7	29843	14.96	61688163	61688163	7	0	0	-1
-13.09368324	7.094501972	-1.82852757	-13.09368332	7.094502085	-1.828527628	45	8	29845	15.004	61688165	61688165	-7	0	0	-1
-13.07525635	7.087470055	2.355590105	-13.07525626	7.087470119	2.355590175	32	9	29846	15.058	61688168	61688168	9	0	0	-1
-13.13283062	7.124610901	-1.307161808	-13.13283104	7.124610932	-1.30716183	45	10	29848	14.998	61688170	61688170	-5	0	0	-1
-13.0867157	7.105506897	2.894572496	-13.08671554	7.10550679	2.89457246	3	11	29850	15.17	61688172	61688172	11	0	0	-1
-13.11555672	7.124130249	-0.782213211	-13.11555658	7.124130406	-0.782213202	45	12	29851	14.946	61688175	61688175	-3	0	0	-1
-13.65570259	7.423701763	3.588419199	-13.65570215	7.423701918	3.588419219	2	13	29853	15.952	61688177	61688177	13	0	0	-1
-13.1213026	7.139119148	-0.260738939	-13.12130291	7.139119349	-0.260738952	70	14	29855	14.94	61688179	61688179	-1	0	0	-1
-13.89152145	7.561327457	4.237903118	-13.89152193	7.561327416	4.237903045	5	15	29856	16.374	61688181	61688181	15	0	0	-1
-12.70935154	6.961050034	-3.882803202	-12.70935177	6.961050205	-3.882803315	6	0	29871	15.002	61688202	61688202	-15	0	0	-1
-13.11809921	7.190879345	0.261122912	-13.11809874	7.190879248	0.261122905	44	1	29873	14.962	61688204	61688204	1	0	0	-1
-13.15338898	7.213210106	-3.463346481	-13.15338923	7.213210058	-3.463346433	91	2	29874	15.396	61688207	61688207	-13	0	0	-1
-13.06683826	7.171679974	0.781166494	-13.06683812	7.171680171	0.781166483	3	3	29876	14.926	61688209	61688209	3	0	0	-1
-13.15163803	7.224197388	-2.916706324	-13.15163844	7.224197301	-2.916706303	72	4	29878	15.286	61688211	61688211	-11	0	0	-1
-13.07313824	7.184047222	1.305070043	-13.07313781	7.184047323	1.305070092	5	5	29879	14.974	61688214	61688214	5	0	0	-1
-13.11133766	7.210999012	-2.369982243	-13.11133769	7.210999147	-2.369982145	45	6	29881	15.15	61688216	61688216	-9	0	0	-1
-13.09377861	7.21027422	-1.835352302	-13.0937783	7.210274032	-1.835352312	48	8	29884	15.06	61688221	61688221	-7	0	0	-1
-13.04275894	7.188113689	2.358718872	-13.04275853	7.188113742	2.358718864	30	9	29886	15.078	61688223	61688223	9	0	0	-1
-13.14684296	7.248468399	-1.313436985	-13.14684321	7.248468575	-1.313437043	52	10	29887	15.07	61688225	61688225	-5	0	0	-1
-13.10680389	7.232360363	2.909837246	-13.1068041	7.232360193	2.909837179	3	11	29889	15.25	61688228	61688228	11	0	0	-1
-13.11095905	7.240623951	-0.7849347	-13.11095894	7.240624087	-0.784934672	45	12	29891	14.998	61688230	61688230	-3	0	0	-1
-13.6611433	7.547579288	3.603266001	-13.66114355	7.547579418	3.603265988	6	13	29892	16.018	61688232	61688232	13	0	0	-1
-13.11615467	7.252458096	-0.261611581	-13.11615456	7.252458137	-0.261611572	71	14	29894	14.99	61688234	61688234	-1	0	0	-1
-13.90600777	7.695539474	4.258608341	-13.90600737	7.6955395	4.258608568	5	15	29896	16.454	61688237	61688237	15	0	0	-1
-12.65200615	7.044908524	-3.880215168	-12.65200598	7.044908751	-3.880215124	6	0	29911	14.992	61688257	61688257	-15	0	0	-1
-13.11426926	7.305305481	0.262030423	-13.11426886	7.305305485	0.26203043	43	1	29912	15.014	61688260	61688260	1	0	0	-1
-13.15717793	7.335227489	-3.477743387	-13.15717836	7.335227265	-3.4777433	92	2	29914	15.46	61688262	61688262	-13	0	0	-1
-13.14158916	7.335558414	-2.925483465	-13.14158879	7.335558205	-2.925483517	66	4	29917	15.332	61688267	61688267	-11	0	0	-1
-13.1257515	7.335734367	-2.38155818	-13.12575156	7.335734596	-2.381558296	47	6	29920	15.224	61688271	61688271	-9	0	0	-1
-13.12363243	7.340563297	1.84632051	-13.1236325	7.340563351	1.846320553	25	7	29922	15.15	61688274	61688274	7	0	0	-1
-13.09855175	7.332538605	-1.843151927	-13.09855136	7.332538389	-1.84315195	45	8	29924	15.124	61688276	61688276	-7	0	0	-1
-13.02972221	7.296995163	2.365289211	-13.0297225	7.296995208	2.365289111	26	9	29925	15.12	61688278	61688278	9	0	0	-1
-13.14110756	7.365400791	-1.317969084	-13.1411077	7.365400863	-1.317969142	42	10	29927	15.122	61688281	61688281	-5	0	0	-1
-13.09708786	7.346737385	2.918996096	-13.09708798	7.346737558	2.918996011	3	11	29929	15.298	61688283	61688283	11	0	0	-1
-13.11884785	7.361954212	-0.788388848	-13.11884792	7.361954105	-0.788388845	47	12	29930	15.064	61688285	61688285	-3	0	0	-1
-13.66758728	7.676167011	3.619012594	-13.66758764	7.676167021	3.619012562	4	13	29932	16.088	61688287	61688287	13	0	0	-1
-13.12447166	7.377162933	-0.262798339	-13.12447206	7.377163013	-0.262798336	71	14	29934	15.058	61688290	61688290	-1	0	0	-1
-13.90045261	7.81652832	4.273102283	-13.90045247	7.816528439	4.273102435	2	15	29935	16.51	61688292	61688292	15	0	0	-1
-12.61932755	7.142580032	-3.885391474	-12.61932764	7.142579845	-3.885391505	6	0	29951	15.012	61688313	61688313	-15	0	0	-1
-13.12603569	7.435429096	0.263321906	-13.1260353	7.435428893	0.263321908	47	1	29953	15.088	61688315	61688315	1	0	0	-1
-13.14972973	7.451882839	-3.48944068	-13.1497297	7.451882722	-3.489440755	92	2	29954	15.512	61688317	61688317	-13	0	0	-1
-13.12700081	7.445057392	0.790900946	-13.12700055	7.445057159	0.790900971	26	3	29956	15.112	61688320	61688320	3	0	0	-1
-13.13486004	7.455575466	-2.935787201	-13.13485983	7.455575543	-2.935787203	72	4	29958	15.386	61688322	61688322	-11	0	0	-1
-13.12402248	7.452453136	1.320409536	-13.12402242	7.45245291	1.320409503	40	5	29959	15.15	61688324	61688324	5	0	0	-1
-13.12272739	7.457776546	-2.390631437	-13.12272741	7.457776495	-2.390631495	37	6	29961	15.282	61688327	61688327	-9	0	0	-1
-13.1277113	7.466672421	1.854363918	-13.12771094	7.46667234	1.854363929	55	7	29963	15.216	61688329	61688329	7	0	0	-1
-13.09880161	7.453255653	-1.850464106	-13.09880208	7.453255845	-1.85046411	45	8	29964	15.184	61688331	61688331	-7	0	0	-1
-13.00120449	7.403731823	2.369669199	-13.00120494	7.403731598	2.369669276	22	9	29966	15.148	61688334	61688334	9	0	0	-1
-13.13784027	7.484577656	-1.32284987	-13.1378404	7.484577596	-1.322849863	42	10	29967	15.178	61688336	61688336	-5	0	0	-1
-13.10346699	7.471054554	2.931971073	-13.10346681	7.471054771	2.931971023	3	11	29969	15.366	61688338	61688338	11	0	0	-1
-13.12654591	7.49028635	-0.792052388	-13.12654628	7.490286496	-0.792052362	45	12	29971	15.134	61688340	61688340	-3	0	0	-1
-13.66782188	7.802312374	3.6334095	-13.66782205	7.802312497	3.63340943	4	13	29972	16.152	61688343	61688343	13	0	0	-1
-13.12126732	7.496384144	-0.263775676	-13.12126691	7.496383999	-0.263775671	64	14	29974	15.114	61688345	61688345	-1	0	0	-1
-13.93472481	7.967577934	4.301054955	-13.9347246	7.967578123	4.301054892	2	15	29976	16.618	61688347	61688347	15	0	0	-1
-12.55910873	7.22472477	-3.882285595	-12.55910862	7.224724817	-3.882285677	12	0	29991	15	61688368	61688368	-15	0	0	-1
-13.12711525	7.554524899	0.264369041	-13.1271157	7.554524902	0.264369053	47	1	29992	15.148	61688370	61688370	1	0	0	-1
-13.15986633	7.579489231	-3.506087065	-13.1598668	7.579489093	-3.506087133	86	2	29994	15.586	61688373	61688373	-13	0	0	-1
-13.12966728	7.5651474	0.794145823	-13.12966693	7.565147366	0.7941458	30	3	29995	15.174	61688375	61688375	3	0	0	-1
-13.14503384	7.580114841	-2.949525356	-13.14503416	7.580114816	-2.949525451	78	4	29997	15.458	61688377	61688377	-11	0	0	-1
-13.12171841	7.57277441	1.325464487	-13.12171846	7.572774428	1.325464536	48	5	29999	15.208	61688380	61688380	5	0	0	-1
-13.1178503	7.573594093	-2.399078846	-13.11784994	7.573594196	-2.399078956	40	6	30000	15.336	61688382	61688382	-9	0	0	-1
-13.12814713	7.585650444	1.861676097	-13.128147	7.585650556	1.86167609	35	7	30002	15.276	61688384	61688384	7	0	0	-1
-13.09800339	7.574332714	-1.857776284	-13.09800316	7.574332744	-1.857776271	47	8	30004	15.244	61688387	61688387	-7	0	0	-1
-12.98983574	7.514806747	2.376865149	-12.98983541	7.514806953	2.376865262	20	9	30005	15.194	61688389	61688389	9	0	0	-1
-13.13871956	7.607061386	-1.328253508	-13.13871994	7.607061247	-1.328253519	48	10	30007	15.24	61688391	61688391	-5	0	0	-1
-13.13252735	7.609597683	2.950288773	-13.13252695	7.60959766	2.950288687	1	11	30009	15.462	61688393	61688393	11	0	0	-1
-13.12709618	7.609511375	-0.79519254	-13.12709577	7.609511258	-0.795192519	43	12	30010	15.194	61688396	61688396	-3	0	0	-1
-13.69392872	7.944480419	3.65500474	-13.69392848	7.944480306	3.655004731	4	13	30012	16.248	61688398	61688398	13	0	0	-1
-13.11530495	7.614914417	-0.264718115	-13.11530509	7.614914356	-0.264718101	70	14	30014	15.168	61688400	61688400	-1	0	0	-1
-13.93696594	8.095233917	4.318654537	-13.93696556	8.095233759	4.318654587	2	15	30015	16.686	61688403	61688403	15	0	0	-1
-12.50169373	7.308327198	-3.880215168	-12.50169375	7.308327307	-3.880215124	12	0	30031	14.992	61688423	61688423	-15	0	0	-1
-13.11241913	7.6714921	0.265171856	-13.11241901	7.671491877	0.265171863	43	1	30033	15.194	61688426	61688426	1	0	0	-1
-13.16549683	7.705629826	-3.521833658	-13.16549635	7.705629708	-3.521833707	92	2	30034	15.656	61688428	61688428	-13	0	0	-1
-13.14240742	7.69827652	0.798228025	-13.14240755	7.698276428	0.798228005	35	3	30036	15.252	61688430	61688430	3	0	0	-1
-13.13618565	7.700791836	-2.959829092	-13.13618527	7.700791642	-2.959829136	68	4	30038	15.512	61688433	61688433	-11	0	0	-1
-13.12868309	7.699472904	1.33156538	-13.12868355	7.699473089	1.331565438	60	5	30039	15.278	61688435	61688435	5	0	0	-1
-13.11953831	7.700265884	-2.409403563	-13.11953834	7.700265707	-2.409403631	45	6	30041	15.402	61688437	61688437	-9	0	0	-1
-13.12145519	7.707550526	1.868500829	-13.12145558	7.707550351	1.868500773	41	7	30043	15.332	61688439	61688439	7	0	0	-1
-13.13037872	7.715874672	-1.869963169	-13.13037896	7.715874673	-1.869963205	58	8	30044	15.344	61688442	61688442	-7	0	0	-1
-12.96978283	7.627594948	2.383122683	-12.96978329	7.62759489	2.38312264	18	9	30046	15.234	61688444	61688444	9	0	0	-1
-13.13852692	7.729920387	-1.333657146	-13.13852702	7.729920459	-1.333657176	45	10	30047	15.302	61688446	61688446	-5	0	0	-1
-13.12645149	7.72898531	2.960973978	-13.12645193	7.728985495	2.96097399	3	11	30049	15.518	61688449	61688449	11	0	0	-1
-13.12737083	7.7356987	-0.798542023	-13.12737065	7.735698708	-0.79854202	44	12	30051	15.258	61688451	61688451	-3	0	0	-1
-13.69017315	8.070566177	3.66895175	-13.6901734	8.070566623	3.668951696	6	13	30052	16.31	61688453	61688453	13	0	0	-1
-13.12899303	7.745919228	-0.266079396	-13.12899297	7.745919011	-0.266079389	71	14	30054	15.246	61688456	61688456	-1	0	0	-1
-13.94854832	8.236010551	4.340395451	-13.94854845	8.236010199	4.340395386	2	15	30056	16.77	61688458	61688458	15	0	0	-1
-12.44833565	7.391281128	-3.879179955	-12.4483361	7.391281089	-3.879179848	9	0	30070	14.988	61688479	61688479	-15	0	0	-1
-13.11834621	7.795299053	0.266358614	-13.11834639	7.79529891	0.266358627	42	1	30072	15.262	61688481	61688481	1	0	0	-1
-13.14152908	7.815283298	-3.529932022	-13.14152931	7.815283215	-3.529931945	72	2	30074	15.692	61688483	61688483	-13	0	0	-1
-13.13604736	7.815126896	0.80105412	-13.13604733	7.815126917	0.801054146	33	3	30075	15.306	61688486	61688486	3	0	0	-1
-13.15600014	7.83321619	-2.976238728	-13.1559997	7.833216384	-2.97623871	72	4	30077	15.598	61688488	61688488	-11	0	0	-1
-13.14136219	7.830716133	1.338363528	-13.14136245	7.830715928	1.338363586	62	5	30079	15.356	61688490	61688490	5	0	0	-1
-13.14656925	7.836927891	-2.424108505	-13.14656893	7.836927941	-2.42410847	58	6	30080	15.496	61688492	61688492	-9	0	0	-1
-13.12835503	7.832282543	1.877031684	-13.12835497	7.832282685	1.877031627	41	7	30082	15.402	61688495	61688495	7	0	0	-1
-13.12732506	7.837882519	-1.877275348	-13.12732459	7.83788251	-1.877275366	56	8	30084	15.404	61688497	61688497	-7	0	0	-1
-12.92943478	7.722790718	2.385312796	-12.92943505	7.722790727	2.385312723	18	9	30085	15.248	61688499	61688499	9	0	0	-1
-13.27064705	7.932883739	-1.35265708	-13.27064696	7.932883959	-1.352657127	48	10	30087	15.52	61688502	61688502	-5	0	0	-1
-13.13956547	7.860753059	2.976238728	-13.13956501	7.860753045	2.97623871	3	11	30089	15.598	61688504	61688504	11	0	0	-1
-13.11896992	7.851541519	-0.801263511	-13.11896994	7.851541537	-0.80126349	44	12	30090	15.31	61688506	61688506	-3	0	0	-1
-13.70872784	8.211005211	3.689197302	-13.70872788	8.211005007	3.689197291	4	13	30092	16.4	61688509	61688509	13	0	0	-1
-13.12948132	7.870286942	-0.267196357	-13.12948158	7.870287125	-0.267196343	64	14	30094	15.31	61688511	61688511	-1	0	0	-1
-13.96506405	8.374479294	4.363171577	-13.96506367	8.374478822	4.363171462	2	15	30095	16.858	61688513	61688513	15	0	0	-1
-12.38485336	7.471021175	-3.875556469	-12.38485302	7.471020982	-3.875556381	5	0	30110	14.974	61688534	61688534	-15	0	0	-1
-13.12352276	7.922864437	0.267580301	-13.12352264	7.922864278	0.267580295	45	1	30112	15.332	61688536	61688536	1	0	0	-1
-13.1680975	7.952911377	-3.551527262	-13.16809785	7.952911242	-3.551527246	52	2	30113	15.788	61688539	61688539	-13	0	0	-1
-13.1256094	7.933504581	0.803775609	-13.12560922	7.933504349	0.803775616	30	3	30115	15.358	61688541	61688541	3	0	0	-1
-13.15810776	7.959419727	-2.989213705	-13.1581076	7.959419691	-2.989213722	72	4	30117	15.666	61688543	61688543	-11	0	0	-1
-13.14400768	7.954024315	1.344115853	-13.14400753	7.954024294	1.344115865	58	5	30118	15.422	61688545	61688545	5	0	0	-1
-16.38300705	9.921901703	-3.033577204	-16.38300748	9.921902009	-3.033577146	14	6	30120	19.392	61688548	61688548	-9	0	0	-1
-13.12598228	7.955640793	1.884587526	-13.12598199	7.955640927	1.884587526	45	7	30122	15.464	61688550	61688550	7	0	0	-1
-16.28522301	9.874340057	-2.338428974	-16.28522347	9.874340008	-2.338428961	18	8	30123	19.188	61688552	61688552	-7	0	0	-1
-12.89040375	7.822089195	2.388128519	-12.89040411	7.822089233	2.388128543	18	9	30125	15.266	61688555	61688555	9	0	0	-1
-13.36792183	8.115046501	-1.368170857	-13.36792171	8.115046626	-1.36817085	40	10	30126	15.698	61688557	61688557	-5	0	0	-1
-13.1562252	7.992821693	2.992266655	-13.15622537	7.99282166	2.992266665	1	11	30128	15.682	61688559	61688559	11	0	0	-1
-13.1252737	7.980291367	-0.805031657	-13.12527331	7.980291258	-0.805031679	40	12	30130	15.382	61688562	61688562	-3	0	0	-1
-13.69747353	8.331469536	3.701344728	-13.69747362	8.331469276	3.701344648	6	13	30131	16.454	61688564	61688564	13	0	0	-1
-13.13880634	7.997945309	-0.268487811	-13.13880668	7.997945313	-0.268487821	77	14	30133	15.384	61688566	61688566	-1	0	0	-1
-14.00524807	8.532073021	4.394229889	-14.00524761	8.532072925	4.394229748	2	15	30135	16.978	61688569	61688569	15	0	0	-1
-12.32415771	7.552253723	-3.872968197	-12.32415819	7.552253853	-3.872968191	8	0	30150	14.964	61688589	61688589	-15	0	0	-1
-13.1289587	8.048588753	0.268801957	-13.12895914	8.048588775	0.268801964	42	1	30151	15.402	61688592	61688592	1	0	0	-1
-13.17205334	8.081334114	-3.567723751	-13.17205308	8.08133437	-3.567723722	58	2	30153	15.86	61688594	61688594	-13	0	0	-1
-13.13258362	8.060274124	0.807543814	-13.13258364	8.06027419	0.807543805	29	3	30154	15.43	61688596	61688596	3	0	0	-1
-13.14544678	8.074487686	-2.998754263	-13.145447	8.074487758	-2.998754171	66	4	30156	15.716	61688598	61688598	-11	0	0	-1
-13.13907814	8.076893806	1.349345207	-13.13907819	8.076893945	1.349345209	56	5	30158	15.482	61688601	61688601	5	0	0	-1
